image,split,mean_r,mean_g,mean_b,lbp_mean,label
image_1318.jpg,training,19.654555963010203,30.926937181122447,48.74736926020408,5.901606345663265,1
image_1319.jpg,training,33.119021045918366,74.4599609375,174.16057477678572,5.593191964285714,1
image_1334.jpg,training,39.85728236607143,92.51466836734694,166.57124920280611,5.420061383928571,1
image_1335.jpg,training,58.34879225127551,78.00039859693878,187.5280213647959,5.555285395408164,1
image_1336.jpg,training,74.20240752551021,101.21344866071429,139.4847337372449,5.438655931122449,1
image_1337.jpg,training,35.32475685586735,94.43532764668367,192.3767538265306,5.4897161989795915,1
image_1338.jpg,training,35.17143654336735,91.14935427295919,183.26975047831633,5.743203922193878,1
image_1339.jpg,training,42.00581951530612,63.60694355867347,142.77459343112244,5.469905931122449,1
image_1355.jpg,training,50.42867107780612,67.39451132015306,167.4404296875,5.574816645408164,1
image_1356.jpg,training,67.87549824617346,86.93586575255102,141.55096061862244,5.44140625,1
image_1377.jpg,training,41.84915098852041,66.96085778061224,181.0674426020408,5.560805963010204,1
image_1378.jpg,training,43.089146205357146,93.29693478954081,185.0396803252551,5.449437978316326,1
image_1421.jpg,training,58.206812021683675,78.19616948341837,195.31226084183675,5.618044483418367,1
image_1422.jpg,training,44.30903220663265,87.8592753507653,177.58842873086735,5.55241549744898,1
image_1495.jpg,training,31.6826171875,72.41613520408163,181.07389987244898,5.543825733418367,1
image_1496.jpg,training,18.762236926020407,51.13075972576531,114.36505500637755,5.868283641581633,1
image_1497.jpg,training,27.235491071428573,71.35160235969387,205.04464285714286,5.599748883928571,1
image_1498.jpg,training,33.07774633290816,80.08276865433673,188.57126913265307,5.650809151785714,1
image_1515.jpg,training,40.4743502869898,76.11716757015306,164.72560586734693,5.710837850765306,1
image_1516.jpg,training,18.626534598214285,65.36162707270408,198.41296635841837,5.670260682397959,1
image_1521.jpg,training,37.453244579081634,85.52481265943878,184.11104910714286,5.83820950255102,1
image_1522.jpg,training,20.913883131377553,73.97313456632654,163.68726084183675,5.780193718112245,1
image_1524.jpg,training,47.71892936862245,77.8741230867347,151.23321906887756,5.7094826211734695,1
image_1525.jpg,training,29.5618821747449,74.96404655612245,182.4396524234694,5.7270806760204085,1
image_1526.jpg,training,41.40935905612245,68.40545280612245,138.26060267857142,5.771564094387755,1
image_1579.jpg,training,40.39261798469388,81.50183354591837,164.12003746811226,5.683892697704081,1
image_1580.jpg,training,58.165258290816325,99.30518574617346,196.83547911352042,5.738839285714286,1
image_1591.jpg,training,114.27421476403062,175.10979352678572,212.4265585140306,5.564871651785714,1
image_1592.jpg,training,29.030652104591837,75.6739277742347,166.5466159119898,5.653140943877551,1
image_1594.jpg,training,28.035395408163264,53.80486686862245,130.91511878188774,5.716378348214286,1
image_1595.jpg,training,30.407724808673468,68.89744100765306,164.7927096619898,5.558832908163265,1
image_1607.jpg,training,36.78966039540816,78.92484454719387,182.6656568877551,5.669184470663265,1
image_1608.jpg,training,38.221998565051024,74.72650271045919,147.54223134566325,5.562121332908164,1
image_1609.jpg,training,27.995934311224488,82.54878826530613,182.74862484056123,5.753009406887755,1
image_1610.jpg,training,39.94744499362245,76.4127272002551,182.82922114158163,5.754185267857143,1
image_1697.jpg,training,37.65102838010204,84.21811224489795,199.19810267857142,5.678890306122449,1
image_1698.jpg,training,51.006178252551024,83.42241310586735,143.83207110969389,5.586953922193878,1
image_1699.jpg,training,51.57280373086735,75.90565210459184,200.08946508290816,5.450394610969388,1
image_1700.jpg,training,29.502650669642858,86.49298469387755,197.2287149234694,5.040995695153061,1
image_1701.jpg,training,47.581174266581634,112.35688376913265,212.54639668367346,5.449836575255102,1
image_1702.jpg,training,34.308952487244895,74.94152582908163,201.40453603316325,5.723612882653061,1
image_1710.jpg,training,30.986527423469386,77.44118702168367,152.53938137755102,5.802116549744898,1
image_1711.jpg,training,27.172014508928573,75.21039939413265,188.4720384247449,5.551478794642857,1
image_1712.jpg,training,30.619539221938776,76.14989237882654,164.07876275510205,5.681222098214286,1
image_1713.jpg,training,28.480727838010203,119.55984933035714,218.2349928252551,5.425223214285714,1
image_1714.jpg,training,20.170738998724488,62.945671237244895,176.25412547831633,5.430066167091836,1
image_1715.jpg,training,43.67598054846939,91.73389668367346,210.7500996492347,5.812420280612245,1
image_1742.jpg,training,32.84560347576531,63.10849808673469,157.69680723852042,5.745256696428571,1
image_1747.jpg,training,21.801179846938776,73.4618144132653,186.31078603316325,5.724808673469388,1
image_1748.jpg,training,61.83368542729592,102.71480389030613,193.17245296556123,5.2876275510204085,1
image_1786.jpg,training,30.290736607142858,46.63189572704081,113.3305365114796,5.738141741071429,1
image_1787.jpg,training,44.664341517857146,87.31094547193878,187.64004703443877,5.55729830994898,1
image_1788.jpg,training,52.25713488520408,94.72871492346938,202.34905133928572,5.452008928571429,1
image_1796.jpg,training,35.31987404336735,58.73124601403061,135.6522441007653,5.64078443877551,1
image_1797.jpg,training,26.158023756377553,70.64528858418367,169.91479990433675,5.62679368622449,1
image_1798.jpg,training,35.48999521683673,86.66095344387755,209.60885682397958,5.67073899872449,1
image_1799.jpg,training,36.34476642219388,60.03619260204081,105.64281728316327,5.82242506377551,1
image_18.jpg,training,41.83492107780612,80.7709661989796,179.66944355867346,5.613101881377551,1
image_1860.jpg,training,34.38717713647959,74.31851881377551,164.82421875,5.524234693877551,1
image_1861.jpg,training,42.68783880739796,69.37733179209184,113.70073341836735,5.58609693877551,1
image_1862.jpg,training,17.6536790497449,65.03419961734694,140.6941764987245,5.605668048469388,1
image_1874.jpg,training,60.582110969387756,92.73718510841837,160.49673150510205,5.464086415816326,1
image_1875.jpg,training,34.417211415816325,74.57172751913265,145.4885801977041,5.589086415816326,1
image_1876.jpg,training,36.80869339923469,61.218869579081634,150.12820870535714,5.584283322704081,1
image_1877.jpg,training,31.483577806122447,89.80795599489795,183.12358498086735,5.505480707908164,1
image_1892.jpg,training,25.768514827806122,91.97672193877551,208.41131218112244,5.590919961734694,1
image_1893.jpg,training,19.006796077806122,29.301219706632654,45.7829440369898,6.004444355867347,1
image_1894.jpg,training,34.917550223214285,61.354611766581634,147.76020408163265,5.550502232142857,1
image_1895.jpg,training,33.90776466836735,98.7514947385204,209.23156489158163,5.542849170918367,1
image_1896.jpg,training,26.874083227040817,79.24499760841837,193.27162388392858,5.54117506377551,1
image_1897.jpg,training,41.07362085459184,65.54444355867346,135.72951211734693,5.672313456632653,1
image_1898.jpg,training,35.86011240433673,63.441485969387756,119.20982142857143,5.592594068877551,1
image_1899.jpg,training,34.95358338647959,60.98808195153061,126.79827008928571,5.742446588010204,1
image_19.jpg,training,33.384068080357146,59.294642857142854,134.02682557397958,5.739377391581633,1
image_1901.jpg,training,39.801877391581634,83.2022480867347,196.55329241071428,5.460678411989796,1
image_1902.jpg,training,41.2890625,74.1405253507653,134.82266422193877,5.6821588010204085,1
image_1931.jpg,training,34.00868941326531,99.68510841836735,210.24045360331633,5.429448341836735,1
image_1932.jpg,training,35.53531568877551,78.57081074617346,161.02748325892858,5.6723533163265305,1
image_1933.jpg,training,36.1511080994898,63.616529815051024,128.65124760841837,5.618343431122449,1
image_1934.jpg,training,34.47995057397959,75.95125159438776,179.69216358418367,5.679747289540816,1
image_1935.jpg,training,28.618861607142858,42.22265625,99.93871572066327,5.818160076530612,1
image_1956.jpg,training,46.560626594387756,64.26990991709184,182.59644052933675,5.573042889030612,1
image_1957.jpg,training,32.27260044642857,82.16145169005102,170.5496452487245,5.624880420918367,1
image_199.jpg,training,43.466776945153065,63.61850286989796,130.67047991071428,5.763073979591836,1
image_1999.jpg,training,58.161491549744895,94.2271803252551,186.36473612882654,5.520766900510204,1
image_20.jpg,training,29.90724649234694,78.80420918367346,202.37737165178572,5.544682716836735,1
image_200.jpg,training,60.468431122448976,83.23909837372449,164.93813775510205,5.662169164540816,1
image_2000.jpg,training,39.49043367346939,82.63988759566327,193.8044882015306,5.820491868622449,1
image_2001.jpg,training,32.62005739795919,82.80058195153062,169.97199856505102,5.820651307397959,1
image_2002.jpg,training,31.590242346938776,86.68022560586735,203.5686583227041,5.65316087372449,1
image_201.jpg,training,37.469706632653065,64.72566565688776,141.57651068239795,5.580755739795919,1
image_2019.jpg,training,60.58374521683673,93.15154655612245,202.39235889668367,5.503009406887755,1
image_202.jpg,training,36.37944435586735,74.61037149234694,190.9393534757653,5.755181760204081,1
image_2020.jpg,training,43.82529496173469,65.88020169005102,152.01622289540816,5.449557557397959,1
image_2032.jpg,training,47.40258290816327,85.12822863520408,179.28162866709184,5.6498724489795915,1
image_2033.jpg,training,27.255381058673468,70.78198740433673,156.60554846938774,5.638472576530612,1
image_2034.jpg,training,30.930823501275512,94.55297353316327,204.83225047831633,5.365134725765306,1
image_2035.jpg,training,48.84408880739796,86.95053411989795,158.1101522640306,5.640724649234694,1
image_2036.jpg,training,37.997628348214285,78.5672831632653,198.31612723214286,5.627949617346939,1
image_2037.jpg,training,42.05865353954081,90.17161591198979,164.73630819515307,5.527742346938775,1
image_2041.jpg,training,41.774493781887756,91.01291454081633,153.8252551020408,5.802455357142857,1
image_2042.jpg,training,44.73965640943877,80.31443319515306,152.68905452806123,5.688117825255102,1
image_2047.jpg,training,77.24722975127551,119.20870535714286,179.30598294005102,5.626195790816326,1
image_2048.jpg,training,35.29282924107143,87.85060586734694,162.48007015306123,5.732142857142857,1
image_2049.jpg,training,35.11700813137755,75.75404575892857,201.9237284757653,5.6929009885204085,1
image_2050.jpg,training,35.70190927933673,62.89114317602041,132.38695790816325,5.771902901785714,1
image_2140.jpg,training,58.598274075255105,96.70440051020408,149.8096301020408,5.516681281887755,1
image_2141.jpg,training,40.33394451530612,95.90854193239795,180.95262675382654,5.700912786989796,1
image_2142.jpg,training,42.8347018494898,101.29123485331633,171.54549984056123,5.630799585459184,1
image_2143.jpg,training,35.976442920918366,77.71029974489795,195.51548549107142,5.5425103635204085,1
image_2144.jpg,training,61.01319355867347,103.32346141581633,208.7703483737245,5.45671237244898,1
image_2146.jpg,training,44.51448899872449,98.27578922193878,196.625,5.545599489795919,1
image_2147.jpg,training,33.14008689413265,66.65328045280613,148.16643415178572,5.654595822704081,1
image_2148.jpg,training,51.622389190051024,87.96793287627551,190.28812579719389,5.60546875,1
image_2149.jpg,training,47.033223054846935,79.60295758928571,159.91414221938774,5.704878826530612,1
image_2201.jpg,training,34.27596859056123,82.88775510204081,193.3708944515306,5.443498883928571,1
image_2202.jpg,training,24.535255899234695,40.9313815369898,76.13410794005102,5.721380739795919,1
image_2229.jpg,training,26.141501913265305,77.56501116071429,198.5612643494898,5.6821588010204085,1
image_2230.jpg,training,29.917809311224488,79.92791374362245,184.58918606505102,5.424904336734694,1
image_2231.jpg,training,49.82110969387755,87.97749920280613,176.3585977359694,5.682517538265306,1
image_2232.jpg,training,45.58502072704081,84.99095184948979,150.86740672831633,5.808035714285714,1
image_2276.jpg,training,57.5920559630102,95.1175462372449,210.35385443239795,5.463907047193878,1
image_2277.jpg,training,52.29751275510204,79.55402981505102,183.0090880102041,5.443698182397959,1
image_2307.jpg,training,31.28908242984694,60.626395089285715,130.72381218112244,5.83902662627551,1
image_2308.jpg,training,33.04458306760204,74.06146364795919,149.4638671875,5.636599170918367,1
image_2313.jpg,training,61.64180086096939,94.4493183992347,181.64369419642858,5.4604193239795915,1
image_2314.jpg,training,26.889688297193878,39.16635443239796,79.47919323979592,5.904834980867347,1
image_232.jpg,training,27.33561862244898,71.41250797193878,180.17797353316325,5.649633290816326,1
image_2321.jpg,training,39.706911670918366,84.24302455357143,181.72704081632654,5.706333705357143,1
image_2322.jpg,training,31.275330835459183,109.30223612882654,210.23852040816325,5.328862404336735,1
image_233.jpg,training,60.223911830357146,82.4188456632653,200.92169563137756,5.601542570153061,1
image_2345.jpg,training,38.18215880102041,87.76666135204081,155.45041454081633,5.867426658163265,1
image_2346.jpg,training,20.20280612244898,52.13069993622449,112.07485650510205,5.88687818877551,1
image_2367.jpg,training,43.149832589285715,61.510662468112244,153.484375,5.656210140306122,1
image_2368.jpg,training,42.53545519770408,77.06022799744898,190.4766222895408,5.70523756377551,1
image_2402.jpg,training,32.51977040816327,85.98367745535714,184.18465003188774,5.590760522959184,1
image_2403.jpg,training,67.42863121811224,111.60570790816327,192.1276307397959,5.485152264030612,1
image_2404.jpg,training,47.085718271683675,64.46737484056122,159.42627949617346,5.595025510204081,1
image_2411.jpg,training,36.359494579081634,63.75643734056123,141.2346739477041,5.734753667091836,1
image_2412.jpg,training,55.57025271045919,88.46075813137755,145.69405691964286,5.686324139030612,1
image_2426.jpg,training,38.00805165816327,62.24982063137755,136.09084024234693,5.891780931122449,1
image_2455.jpg,training,43.146703603316325,72.27190290178571,186.6604551977041,5.668765943877551,1
image_2456.jpg,training,38.82318239795919,65.07322225765306,114.38651945153062,5.749063297193878,1
image_2457.jpg,training,31.975765306122447,74.51227678571429,208.6339883609694,5.624561543367347,1
image_2458.jpg,training,68.06483179209184,104.90164620535714,191.76606345663265,5.470902423469388,1
image_2459.jpg,training,45.46892936862245,72.07690927933673,160.4081433354592,5.761419802295919,1
image_2470.jpg,training,29.0765306122449,77.81022799744898,199.5964205994898,5.682955994897959,1
image_2471.jpg,training,30.422433035714285,88.36005261479592,170.2307278380102,5.616310586734694,1
image_2473.jpg,training,39.79830994897959,63.222735969387756,120.53647161989795,5.80046237244898,1
image_2505.jpg,training,39.54023836096939,88.84964923469387,188.20725047831633,5.696847098214286,1
image_2512.jpg,training,39.155552455357146,80.45834661989795,189.3457629145408,5.761280293367347,1
image_2529.jpg,training,41.896464445153065,81.35235969387755,164.52628746811226,5.7495416135204085,1
image_2530.jpg,training,32.55893255739796,79.31843909438776,203.3659119897959,5.636180644132653,1
image_2531.jpg,training,15.250378667091837,55.12476084183673,179.74611367984693,5.723254145408164,1
image_2532.jpg,training,43.99013472576531,77.63239397321429,181.54639668367346,5.664022640306122,1
image_2533.jpg,training,37.53380102040816,96.89024633290816,193.96627869897958,5.7075294961734695,1
image_2534.jpg,training,25.069555165816325,77.65511399872449,171.52660634566325,5.694893973214286,1
image_2562.jpg,training,35.0520169005102,58.876395089285715,133.42522321428572,5.732162786989796,1
image_2563.jpg,training,38.59552375637755,73.0823899872449,176.8683633609694,5.70133131377551,1
image_2564.jpg,training,30.59211575255102,68.13578204719387,170.58946508290816,5.744997608418367,1
image_2565.jpg,training,39.61274314413265,63.284458705357146,140.2372448979592,5.801837531887755,1
image_2566.jpg,training,26.255620216836736,79.31154336734694,203.70754942602042,5.719945790816326,1
image_2567.jpg,training,43.85977359693877,95.24669164540816,181.8806002869898,5.500239158163265,1
image_2602.jpg,training,39.4431002869898,89.77260044642857,164.52644690688774,5.195731026785714,1
image_2605.jpg,training,38.602519132653065,110.51219706632654,217.17863121811226,5.516780931122449,1
image_2606.jpg,training,39.899055325255105,86.96261160714286,176.44174505739795,5.637794961734694,1
image_2655.jpg,training,25.0169602997449,91.09131855867346,202.44973692602042,5.518674266581633,1
image_2656.jpg,training,32.922492825255105,55.762814891581634,119.03061224489795,5.532306281887755,1
image_2658.jpg,training,35.34486607142857,80.98638791454081,161.21456473214286,5.7876275510204085,1
image_2661.jpg,training,34.738699776785715,93.94214365433673,194.16300621811226,5.639030612244898,1
image_2662.jpg,training,31.805803571428573,119.42972735969387,215.90782445790816,5.449637276785714,1
image_2730.jpg,training,29.663364955357142,66.48638791454081,146.94991629464286,5.604850924744898,1
image_2731.jpg,training,34.515066964285715,71.80339205994898,151.41764987244898,5.781847895408164,1
image_2732.jpg,training,39.97052375637755,86.74214764030613,192.01195790816325,5.586635044642857,1
image_2733.jpg,training,35.5798190369898,81.4166334502551,177.7692721619898,5.527921715561225,1
image_2734.jpg,training,34.02945631377551,75.33571827168367,200.56501116071428,5.778121014030612,1
image_2735.jpg,training,22.891501913265305,76.94399713010205,166.95170998086735,5.768853635204081,1
image_2738.jpg,training,30.770926339285715,86.4649433992347,186.57389987244898,5.37370455994898,1
image_2739.jpg,training,34.696368781887756,69.37531887755102,174.12992267219389,5.633689413265306,1
image_2781.jpg,training,57.52391581632653,74.7916334502551,123.92482461734694,5.668765943877551,1
image_2782.jpg,training,52.448939732142854,71.10750159438776,180.58942522321428,5.698521205357143,1
image_2783.jpg,training,39.540736607142854,82.45519770408163,161.72283561862244,5.232322225765306,1
image_2784.jpg,training,22.6142578125,81.39423230229592,169.5754544005102,5.572704081632653,1
image_2809.jpg,training,30.013751594387756,84.84905133928571,191.5241151147959,5.569355867346939,1
image_2810.jpg,training,28.144690688775512,79.14054528061224,192.58446269132654,5.461276307397959,1
image_2860.jpg,training,30.140744579081634,82.25414540816327,165.24874441964286,5.655552455357143,1
image_2861.jpg,training,31.597058354591837,79.08368542729592,185.89927455357142,5.479711415816326,1
image_2972.jpg,training,36.533561862244895,60.75623804209184,119.39813855229592,5.642976721938775,1
image_2973.jpg,training,48.53792649872449,82.71354830994898,207.7725605867347,5.447604432397959,1
image_3023.jpg,training,39.34217554209184,69.84626116071429,177.53358179209184,5.524752869897959,1
image_3024.jpg,training,40.810825892857146,84.58404416454081,183.8545519770408,5.679727359693878,1
image_3025.jpg,training,30.77541055484694,46.945930325255105,97.36017219387755,5.84163743622449,1
image_3026.jpg,training,45.33812978316327,69.64953364158163,149.52814094387756,5.720404177295919,1
image_3038.jpg,training,35.778599330357146,80.2232740752551,158.6728515625,5.600625797193878,1
image_3039.jpg,training,21.671476403061224,74.73531170280613,169.69903938137756,5.710518973214286,1
image_3064.jpg,training,36.810965401785715,83.38442681760205,158.8229432397959,5.723393654336735,1
image_3065.jpg,training,33.074577487244895,82.37033641581633,205.60598692602042,5.594288105867347,1
image_3066.jpg,training,37.874242665816325,73.38729671556122,164.2708067602041,5.738659917091836,1
image_3067.jpg,training,36.62193080357143,76.12820870535714,174.5460977359694,5.679966517857143,1
image_3080.jpg,training,111.60939492984694,131.3260722257653,165.5892259247449,6.056381536989796,1
image_3081.jpg,training,23.40005181760204,94.07808514030613,207.82471699617346,5.520288584183674,1
image_3084.jpg,training,34.45394212372449,53.03023357780612,140.7555006377551,5.707250478316326,1
image_3085.jpg,training,36.39239875637755,89.75934709821429,186.47995057397958,5.667869100765306,1
image_3091.jpg,training,29.017040019132654,68.96488360969387,159.5713887117347,5.725486288265306,1
image_3122.jpg,training,59.734494579081634,85.66597576530613,130.8720703125,5.612922512755102,1
image_3123.jpg,training,72.83384486607143,99.06714365433673,180.57266422193877,5.482202646683674,1
image_0.jpg,training,25.737224968112244,61.91103316326531,145.81351642219389,5.6298828125,0
image_1.jpg,training,30.660754145408163,88.95340401785714,187.48204320790816,5.56331712372449,0
image_10.jpg,training,56.55127949617347,117.06251992984694,191.97391183035714,6.016581632653061,0
image_103.jpg,training,34.405492665816325,48.81198182397959,113.83667490433673,5.7846380739795915,0
image_1034.jpg,training,45.88247369260204,86.74798708545919,171.63663903061226,5.63054049744898,0
image_1035.jpg,training,51.09486607142857,69.98493303571429,193.55034279336735,5.64534837372449,0
image_104.jpg,training,50.299724968112244,85.21055883290816,184.0645129145408,5.655911192602041,0
image_105.jpg,training,34.85626594387755,79.89801897321429,173.72108179209184,5.65949856505102,0
image_106.jpg,training,33.38341039540816,85.91145169005102,187.5702527104592,5.684909119897959,0
image_107.jpg,training,35.87938456632653,64.77971540178571,177.18104272959184,5.5561224489795915,0
image_1076.jpg,training,48.12559789540816,84.22221779336735,201.46091757015307,5.667550223214286,0
image_1077.jpg,training,36.437380420918366,66.66772959183673,154.87394371811226,5.613899075255102,0
image_1087.jpg,training,13.697405133928571,22.6878587372449,37.64056521045919,5.98503268494898,0
image_1088.jpg,training,36.0832669005102,60.42596061862245,119.009765625,5.706014827806122,0
image_1092.jpg,training,35.22749920280612,92.43217873086735,162.46450494260205,5.593610491071429,0
image_1093.jpg,training,38.65258290816327,66.66292649872449,123.24174904336735,5.592036033163265,0
image_1094.jpg,training,60.407346141581634,93.1538384885204,170.79962531887756,5.610012755102041,0
image_1095.jpg,training,23.10576769770408,66.19836176658163,155.2410514987245,5.679787149234694,0
image_1096.jpg,training,31.522181919642858,83.21273118622449,197.00725446428572,5.604133450255102,0
image_11.jpg,training,47.189034598214285,61.217853156887756,152.71344866071428,5.556540975765306,0
image_1136.jpg,training,52.751594387755105,75.99308434311224,146.76935188137756,5.580516581632653,0
image_1137.jpg,training,34.734693877551024,83.19999601403062,156.04777184311226,5.6528619260204085,0
image_1138.jpg,training,40.28944116709184,73.76002471301021,203.81004862882654,5.699657206632653,0
image_1139.jpg,training,58.02283960459184,91.72110172193878,171.95525749362244,5.549007493622449,0
image_1140.jpg,training,33.62846779336735,87.59353077168367,195.93983179209184,5.715401785714286,0
image_1141.jpg,training,38.30648118622449,100.68419164540816,213.63930963010205,5.709084024234694,0
image_1142.jpg,training,61.77861926020408,102.51159917091837,180.27016900510205,5.513950892857143,0
image_1143.jpg,training,48.094407684948976,83.50141501913265,187.08834901147958,5.6177056760204085,0
image_1144.jpg,training,34.56552933673469,108.06485172193878,208.87189094387756,5.543586575255102,0
image_1160.jpg,training,41.64887595663265,74.87019690688776,182.0277024872449,5.630520567602041,0
image_1161.jpg,training,42.889289700255105,66.37814891581633,148.7640306122449,5.562081473214286,0
image_1164.jpg,training,48.82278380102041,92.78126992984694,200.94858099489795,5.697524713010204,0
image_1165.jpg,training,35.50645727040816,78.49288504464286,152.63038105867346,5.715720663265306,0
image_1187.jpg,training,40.21645806760204,64.18301578443878,119.35417330994898,5.802096619897959,0
image_1188.jpg,training,43.509107940051024,75.53954081632654,187.8195950255102,5.806042729591836,0
image_1189.jpg,training,35.15742586096939,81.34891183035714,157.04458306760205,5.628368144132653,0
image_1190.jpg,training,39.604611766581634,80.0425103635204,176.1467434630102,5.580715880102041,0
image_1197.jpg,training,51.895727040816325,94.05727838010205,160.7188097895408,5.638891103316326,0
image_1198.jpg,training,28.386439732142858,71.02192283163265,152.34510522959184,5.625099649234694,0
image_1199.jpg,training,21.835718271683675,98.69260204081633,206.58254942602042,5.460080516581633,0
image_12.jpg,training,61.70615433673469,99.21560108418367,163.12358498086735,5.63020169005102,0
image_120.jpg,training,12.489636479591837,49.998465401785715,123.98054846938776,5.717055963010204,0
image_1203.jpg,training,42.132832429846935,79.23662707270408,156.86274314413265,5.660734215561225,0
image_1204.jpg,training,32.29641661352041,79.09681919642857,203.00496253188774,5.504842952806122,0
image_121.jpg,training,30.206253985969386,79.19050940688776,200.0848014987245,5.672014508928571,0
image_1213.jpg,training,37.836356026785715,88.75825095663265,210.39572704081633,5.5756935586734695,0
image_1214.jpg,training,22.127889827806122,75.56616709183673,154.30281409438774,5.616768973214286,0
image_1215.jpg,training,54.636360012755105,91.71185427295919,177.69044961734693,5.55241549744898,0
image_1216.jpg,training,31.059052136479593,57.92699697066327,157.23429528061226,5.62956393494898,0
image_1217.jpg,training,29.504344706632654,52.79506138392857,127.53523596938776,5.71809231505102,0
image_1218.jpg,training,32.555783641581634,85.09663982780613,186.70408163265307,5.475665656887755,0
image_122.jpg,training,61.986248405612244,92.11955915178571,166.3050462372449,5.605408960459184,0
image_1225.jpg,training,36.73266103316327,74.18777901785714,162.30783641581633,5.607979910714286,0
image_123.jpg,training,29.933454241071427,76.51153938137755,165.17261240433675,5.685546875,0
image_1238.jpg,training,28.741589604591837,70.8993144132653,190.0721659757653,5.491071428571429,0
image_124.jpg,training,25.743343431122447,70.0401387117347,180.87643494897958,5.659438775510204,0
image_1240.jpg,training,26.735212053571427,81.3326490752551,164.0853196747449,5.7826849489795915,0
image_1241.jpg,training,19.158262914540817,28.95442044005102,61.665158641581634,5.942004145408164,0
image_1242.jpg,training,59.445232780612244,80.92067920918367,206.5886080994898,5.592195471938775,0
image_1243.jpg,training,61.748744419642854,100.80028300382654,191.26283482142858,5.540058992346939,0
image_1248.jpg,training,30.317263233418366,119.20784837372449,216.10867745535714,5.367825255102041,0
image_125.jpg,training,60.9875637755102,121.65628985969387,203.72566565688774,5.753886320153061,0
image_1250.jpg,training,36.49248644770408,78.14999202806122,203.1680683992347,5.771863042091836,0
image_1254.jpg,training,30.206513073979593,88.75597895408163,205.57756696428572,5.587990274234694,0
image_1255.jpg,training,26.061483577806122,128.7088249362245,218.1906887755102,5.372130102040816,0
image_126.jpg,training,69.17701690051021,110.6790696747449,203.1614915497449,5.530691964285714,0
image_1260.jpg,training,31.095842633928573,48.38926977040816,122.55528539540816,5.697345344387755,0
image_1261.jpg,training,35.318140146683675,74.63833306760205,177.07948022959184,5.693578603316326,0
image_1285.jpg,training,36.54179288903061,67.48606903698979,130.10365513392858,5.872209821428571,0
image_13.jpg,training,36.696408641581634,88.95394212372449,195.7542051977041,5.626335299744898,0
image_1303.jpg,training,52.57089046556123,81.78228635204081,176.12143255739795,5.52652662627551,0
image_1304.jpg,training,36.823899872448976,74.16374362244898,189.9161152742347,5.651088169642857,0
image_1321.jpg,training,66.81919642857143,106.8248365752551,203.94383769132654,5.4541015625,0
