image,split,disc_area,cup_area,cdr,mean_r,mean_g,mean_b,lbp_mean,label
V0029.jpg,val,3685831,42826,0.011619089426506093,127.38530373086735,56.448122608418366,2.810008769132653,5.807696906887755,1
V0030.jpg,val,3685893,36018,0.00977185176020851,118.52909757653062,55.7619778380102,12.252351721938776,5.723014987244898,1
V0031.jpg,val,3712775,37446,0.010085717556272578,106.74952168367346,44.29141422193877,2.6210538903061225,5.751415019132653,1
V0032.jpg,val,3703433,47262,0.0127616727506579,118.32659040178571,58.238261320153065,21.344587053571427,5.651765784438775,1
V0033.jpg,val,3696147,36965,0.010000955048592493,88.75717474489795,37.22464923469388,6.390844228316326,5.765246332908164,1
V0034.jpg,val,3699252,39502,0.010678374979587582,131.21239237882654,64.74322385204081,13.668506855867347,5.73796237244898,1
V0035.jpg,val,3700513,38596,0.010429905259078828,98.49565529336735,50.031469228316325,17.602100605867346,5.6342673788265305,1
V0036.jpg,val,3703208,46872,0.012657134030815267,119.19549186862245,55.184012276785715,5.286013233418367,5.6440529336734695,1
V0037.jpg,val,3723300,28425,0.007634356619126143,108.84956951530613,50.283561862244895,3.499043367346939,5.683932557397959,1
V0038.jpg,val,3692931,50100,0.013566459811999313,131.81309789540816,64.1698222257653,10.043387276785714,5.791753029336735,1
V0039.jpg,val,3687122,45754,0.012409136448424434,105.57075095663265,50.61702806122449,13.171496332908163,5.793008609693878,1
V0040.jpg,val,3676438,53844,0.01464569781946149,106.56718351403062,57.223313934948976,22.006616709183675,5.792669802295919,1
V0041.jpg,val,3688895,63127,0.017112712614477478,110.33880739795919,60.131616709183675,20.468271683673468,5.798030931122449,1
V0042.jpg,val,3700945,47157,0.01274188078990292,84.12069515306122,33.246651785714285,2.60530931122449,5.8598533163265305,1
V0043.jpg,val,3698143,43752,0.011830802648785667,94.84550382653062,46.55450813137755,15.761997767857142,5.6635443239795915,1
V0044.jpg,val,3707654,27736,0.007480741191058422,106.20129145408163,61.680006377551024,20.257952008928573,5.865015146683674,1
V0045.jpg,val,3692585,26881,0.00727972409571959,120.42948820153062,58.06728316326531,14.823919802295919,5.807238520408164,1
V0046.jpg,val,3719475,28328,0.007616128620300549,77.6133808992347,40.40302136479592,6.682378029336735,5.8530572385204085,1
V0047.jpg,val,3717412,31699,0.008527168901373179,90.2237324617347,45.28067203443877,14.592235331632653,5.680524553571429,1
V0048.jpg,val,3702660,37787,0.010205365872100003,82.89666374362245,48.165935905612244,23.998126594387756,5.807856345663265,1
V0049.jpg,val,3707202,34809,0.009389561183876847,62.81132413903061,31.237105389030614,9.325972576530612,5.711814413265306,1
V0050.jpg,val,3681732,44948,0.012208384532059312,111.79520089285714,53.30560427295919,14.011758609693878,5.679288903061225,1
V0051.jpg,val,3693645,56547,0.015309267674609956,116.283203125,51.54462292729592,5.108278858418367,5.759406887755102,1
V0052.jpg,val,3711432,42682,0.011500143340896048,143.83047672193877,66.90539301658163,20.522720025510203,5.442741549744898,1
V0053.jpg,val,3707982,39989,0.010784572309139909,119.53736846301021,56.5373684630102,7.775410554846939,5.779496173469388,1
V0054.jpg,val,3699969,46627,0.012601997476191666,105.46615911989795,45.591378348214285,3.8896085778061225,5.845742984693878,1
V0055.jpg,val,3692224,33673,0.009119977552822062,107.25484295280613,45.57134885204081,6.847456951530612,5.762615593112245,1
V0056.jpg,val,3716585,42989,0.011566801243611658,109.6419602997449,45.47269610969388,9.43815768494898,5.489795918367347,1
V0057.jpg,val,3709609,38067,0.010261728392396542,123.72227758290816,61.030393016581634,10.096400669642858,5.785415338010204,1
V0058.jpg,val,3705950,32197,0.008687920776046982,125.5213847257653,45.44329958545919,4.412468112244898,5.626913265306122,1
V0059.jpg,val,3719646,27003,0.007259561797007764,118.86740672831633,62.28134964923469,14.18636399872449,5.821827168367347,1
V0060.jpg,val,3700042,42902,0.01159500351617317,126.5455397002551,60.89764030612245,6.543646364795919,5.824158960459184,1
V0061.jpg,val,3701620,44140,0.011924508728607496,102.74093191964286,47.80939094387755,12.558294802295919,5.7338568239795915,1
V0062.jpg,val,3708997,34475,0.009294965727928792,88.9331353635204,42.07830436862245,10.39859693877551,5.6411232461734695,1
V0063.jpg,val,3693123,36825,0.00997123572650844,119.96392697704081,57.69023038903061,13.960080516581632,5.6841119260204085,1
V0064.jpg,val,3705362,34649,0.009351043163931257,93.97694116709184,57.24009486607143,30.446886957908163,5.791792889030612,1
V0065.jpg,val,3696896,54530,0.01475021206979727,110.09450733418367,48.4658203125,2.8492904974489797,5.7993064413265305,1
V0066.jpg,val,3722679,24536,0.006590952375961884,75.01153938137755,29.526566485969386,3.8470184948979593,5.743921396683674,1
V0067.jpg,val,3695453,27288,0.007384209730171813,120.21876992984694,58.17767458545919,14.96255181760204,5.751773756377551,1
V0068.jpg,val,3708585,29163,0.007863646107610351,96.72056361607143,37.427036830357146,2.5302136479591835,5.802096619897959,1
V0069.jpg,val,3712307,33340,0.008980938268303516,113.13893096301021,53.15868144132653,16.886240433673468,5.657326211734694,1
V0070.jpg,val,3694277,48326,0.013081314692966153,116.06026785714286,55.475705516581634,16.799266581632654,5.792291135204081,1
V0071.jpg,val,3701076,42638,0.011520433517168652,134.50139508928572,68.22564572704081,16.584841358418366,5.739078443877551,1
V0072.jpg,val,3694118,47194,0.012775444639285271,95.73005022321429,47.414142219387756,15.498186383928571,5.672452965561225,1
V0073.jpg,val,3708273,43864,0.011828686830766821,108.67731584821429,48.074298469387756,4.750916772959184,5.6977439413265305,1
V0074.jpg,val,3710890,38097,0.010266270355626207,109.73702566964286,49.689672353316325,4.6753029336734695,5.714664381377551,1
V0075.jpg,val,3686455,45391,0.012312913083161924,126.87681361607143,67.76558514030613,22.742287149234695,5.732083067602041,1
V0076.jpg,val,3678251,46808,0.012725613341772293,131.34265385841837,71.046875,26.069056919642858,5.738620057397959,1
V0077.jpg,val,3663345,53725,0.014665558389937432,110.00599888392857,48.269252232142854,5.410833864795919,5.782126913265306,1
V0078.jpg,val,3690833,41721,0.011303952251426358,106.50494260204081,51.01327327806123,14.448501275510203,5.807497608418367,1
V0079.jpg,val,3678089,43705,0.011882529215575838,105.0479512117347,55.50199298469388,21.01141980229592,5.803730867346939,1
V0080.jpg,val,3693919,55040,0.014900164297047418,116.57065130739795,63.53533561862245,22.025769292091837,5.805125956632653,1
V0081.jpg,val,3706097,41042,0.011074183973055462,107.62432238520408,64.8997727997449,29.222795758928573,5.800482302295919,1
V0082.jpg,val,3717433,36854,0.009913830323233825,138.7940449617347,76.5380859375,37.75581951530612,5.759805484693878,1
V0083.jpg,val,3729419,26469,0.0070973521612864915,116.86756616709184,60.53798628826531,24.7017897002551,5.800203284438775,1
V0084.jpg,val,3693859,44466,0.01203781736119001,120.98905851403062,56.25673628826531,6.074597417091836,5.792629942602041,1
V0085.jpg,val,3708758,43472,0.011721444213935846,124.68116230867346,61.36282286352041,13.928671077806122,5.811503507653061,1
V0086.jpg,val,3671833,58579,0.015953612269398974,119.45402184311224,59.459004304846935,17.856604751275512,5.727778220663265,1
V0087.jpg,val,3700017,52846,0.01428263707977172,109.72022480867346,49.51494738520408,4.370535714285714,5.845822704081633,1
V0088.jpg,val,3716611,37409,0.01006535254832694,110.4832987882653,55.041673309948976,20.326709980867346,5.759068080357143,1
V0089.jpg,val,3711806,42989,0.011581693655322616,145.65746572066325,75.01335299744898,21.060168207908163,5.787527901785714,1
V0090.jpg,val,3691685,54668,0.01480841404398945,111.73503268494898,55.29571906887755,8.250199298469388,5.890186543367347,1
V0091.jpg,val,3695362,46336,0.012538961000299149,114.3290019132653,61.145826690051024,22.751175860969386,5.761140784438775,1
V0092.jpg,val,3690640,56383,0.015277296078724753,140.0494459502551,74.35229990433673,31.912149234693878,5.815609056122449,1
V0093.jpg,val,3693652,55952,0.015148151477178915,125.03425940688776,68.22273596938776,30.097775829081634,5.8041693239795915,1
V0094.jpg,val,3702735,54033,0.014592726727671684,129.86469626913265,59.14756058673469,6.204958545918367,5.831672512755102,1
V0095.jpg,val,3692879,50779,0.013750518227103095,134.9834582270408,70.14227917729592,24.09213568239796,5.784737723214286,1
V0096.jpg,val,3702365,44710,0.01207606489365255,135.83093510841837,68.82176737882654,11.599549585459183,5.836714764030612,1
V0097.jpg,val,3718028,36287,0.00975974360601648,111.82294323979592,48.49942203443877,13.279536033163266,5.654914700255102,1
V0098.jpg,val,3709134,32108,0.008656468059657954,127.81610730229592,60.37310666454081,17.31279894770408,5.569734534438775,1
V0099.jpg,val,3713845,39458,0.010624568338201884,120.58153300382654,61.505640146683675,24.206792091836736,5.617546237244898,1
V0100.jpg,val,3720309,36060,0.009692743264064977,125.45424107142857,72.47552614795919,22.791753029336736,5.769112723214286,1
V0101.jpg,val,3704403,44033,0.011886665678650005,92.44146603954081,41.44774394132653,8.100506218112244,5.73355787627551,1
V0102.jpg,val,3694753,56374,0.01525785350197557,110.54508131377551,55.47345344387755,20.688675860969386,5.6538185586734695,1
V0103.jpg,val,3705197,43916,0.011852541173920888,135.3834303252551,69.1918646364796,20.477818080357142,5.611248405612245,1
V0104.jpg,val,3691589,53667,0.014537642191475126,94.24942203443878,41.53561463647959,3.2424465880102042,5.857023278061225,1
V0105.jpg,val,3709648,46107,0.012428942045171826,75.18718112244898,33.157784598214285,4.075015943877551,5.847536670918367,1
V0106.jpg,val,3694036,57368,0.01552989738053026,144.12456154336735,64.60130341198979,8.644989636479592,5.683533960459184,1
V0107.jpg,val,3701219,51348,0.013873267158735035,91.21482382015306,38.990892059948976,2.932716836734694,5.809271364795919,1
V0108.jpg,val,3707477,44672,0.012049164431765309,82.73672672193878,42.80267458545919,14.114357461734693,5.830676020408164,1
V0109.jpg,val,3703298,46182,0.01247050601922598,100.86222496811224,52.77172353316327,19.09538424744898,5.796775350765306,1
V0110.jpg,val,3680533,49983,0.01358037001705634,118.2763671875,55.519511320153065,8.378966039540817,5.763233418367347,1
V0111.jpg,val,3705387,46230,0.012476429587513403,110.18730070153062,57.520627391581634,19.579500159438776,5.776287468112245,1
V0112.jpg,val,3721227,32967,0.00885917467544741,86.68943319515306,43.786053093112244,11.79848931760204,5.794244260204081,1
V0113.jpg,val,3698207,54658,0.014779594544054787,92.92175542091837,43.685546875,4.308334661989796,5.782346141581633,1
V0114.jpg,val,3713214,37964,0.010224026948080498,95.46615911989795,46.379962531887756,11.013273278061224,5.793387276785714,1
V0115.jpg,val,3715305,33753,0.009084853060513449,78.15967793367346,38.27084661989796,9.32892219387755,5.77718431122449,1
V0116.jpg,val,3716681,39519,0.010632873792501796,93.9657206632653,42.73190369897959,5.995854591836735,5.820691167091836,1
V0117.jpg,val,3719670,34708,0.009330935271137136,95.87007732780613,42.715122767857146,3.876494738520408,5.804607780612245,1
V0118.jpg,val,3702176,50313,0.013590115650900014,73.5260084502551,39.77393574617347,5.304448341836735,5.874940210459184,1
V0119.jpg,val,3722455,27950,0.007508485663357245,86.22110172193878,38.72484853316327,4.916115274234694,5.758051658163265,1
V0120.jpg,val,3702958,45791,0.012366059782473265,111.77034837372449,65.43632413903062,33.05367107780612,5.828105070153061,1
V0121.jpg,val,3717541,39612,0.010655430565524185,120.96392697704081,64.71099728954081,26.165617028061224,5.700294961734694,1
V0122.jpg,val,3714406,41068,0.011056411173142879,125.4456712372449,66.9721978635204,16.933195153061224,5.761898118622449,1
V0123.jpg,val,3699015,55407,0.014978852478290849,103.99754862882654,59.85933514030612,27.257095025510203,5.765505420918367,1
V0124.jpg,val,3711303,44623,0.01202353998042951,133.15621014030611,77.71827168367346,41.620814732142854,5.754444355867347,1
V0125.jpg,val,3702175,55538,0.015001451849246727,134.99509725765307,68.66743064413265,17.94467474489796,5.827925701530612,1
V0126.jpg,val,3705530,46783,0.012625184521509037,116.1478196747449,69.2827447385204,33.20902423469388,5.568439094387755,1
V0127.jpg,val,3716786,38875,0.01045930543216358,110.84386957908163,57.262615593112244,23.29490194515306,5.631576849489796,1
V0128.jpg,val,3707147,40635,0.010961259426720613,135.8924784757653,80.50779257015306,39.917111766581634,5.673409598214286,1
V0129.jpg,val,3710170,45539,0.012274100647675909,107.93472975127551,66.29083625637755,35.24404097576531,5.749162946428571,1
V0130.jpg,val,3703154,48908,0.013207120200776634,125.97303491709184,64.99150988520408,19.068359375,5.715381855867347,1
V0131.jpg,val,3712925,41554,0.011191715426513817,120.20599489795919,63.949976084183675,22.26889349489796,5.761599170918367,1
V0132.jpg,val,3732071,29735,0.007967426128814814,107.90818319515306,60.06680484693877,27.03679049744898,5.783761160714286,1
V0133.jpg,val,3725633,27990,0.007512817285007001,106.87773038903062,54.80933115433673,24.565011160714285,5.725466358418367,1
V0134.jpg,val,3691791,55427,0.015013580129531977,116.49984056122449,64.58858816964286,27.305125956632654,5.726482780612245,1
V0135.jpg,val,3719883,38720,0.010408929528157094,120.60684390943878,60.18221859056123,27.953702965561224,5.608318718112245,1
V0136.jpg,val,3715287,41922,0.011283650495907509,108.88518415178571,61.667410714285715,30.899852519132654,5.703902264030612,1
V0137.jpg,val,3716555,41231,0.011093875914654541,95.57824457908163,48.74565529336735,14.657824457908163,5.699019451530612,1
V0138.jpg,val,3700353,46346,0.012524751016994183,138.7374043367347,73.01827566964286,22.42643893494898,5.672114158163265,1
V0139.jpg,val,3711487,44737,0.012053659355397971,116.00964604591837,54.17978714923469,17.740692761479593,5.786989795918367,1
V0140.jpg,val,3718682,36729,0.009876886488274643,84.83643574617346,44.05668048469388,16.837312659438776,5.768534757653061,1
V0141.jpg,val,3712705,40157,0.010816103083867204,136.12846779336735,61.43955277423469,13.39046556122449,5.6489357461734695,1
V0142.jpg,val,3702406,51154,0.013816420997585404,83.83165258290816,38.924685108418366,11.526785714285714,5.660574776785714,1
V0143.jpg,val,3699786,53080,0.014346775732430378,94.88982780612245,42.35469148596939,11.281469228316327,5.677913743622449,1
V0144.jpg,val,3700891,50786,0.01372264138554372,92.74107142857143,51.45868542729592,11.099988042091837,5.76725924744898,1
V0145.jpg,val,3683461,62193,0.01688439215183305,93.29518096301021,46.629603794642854,5.500338807397959,5.769571109693878,1
V0146.jpg,val,3711615,41408,0.011156329522320835,98.14510921556122,55.21187420280612,20.366091358418366,5.787747130102041,1
V0147.jpg,val,3725814,33284,0.008933349866630774,110.45778858418367,56.47735969387755,10.23094706632653,5.74738919005102,1
V0148.jpg,val,3721372,36071,0.009692930456828909,140.63598134566325,70.89620535714286,11.016462053571429,5.834323182397959,1
V0149.jpg,val,3715496,43173,0.01161971376095907,111.63887117346938,55.1572265625,19.615274234693878,5.849509725765306,1
V0150.jpg,val,3705634,45223,0.012203849597663395,95.1082987882653,45.899533641581634,13.428950095663266,5.781608737244898,1
V0151.jpg,val,3688824,60023,0.016271581403716668,107.60241948341837,50.51959103954081,12.117586096938776,5.725864955357143,1
V0152.jpg,val,3717822,22827,0.0061398851262900326,110.86146763392857,59.77397560586735,19.452626753826532,5.734654017857143,1
V0153.jpg,val,3703631,49427,0.013345551973181631,117.63442681760205,52.43682238520408,19.888731664540817,5.680444834183674,1
V0154.jpg,val,3706415,42594,0.01149196730533103,89.04936623086735,47.212571747448976,9.05044244260204,5.7885443239795915,1
V0155.jpg,val,3697824,45758,0.012374304455806341,86.84687898596938,45.01128029336735,16.016023596938776,5.777104591836735,1
V0156.jpg,val,3707585,43580,0.01175428210007006,93.40300143494898,37.572684151785715,3.1325932716836733,5.780333227040816,1
V0157.jpg,val,3697355,47742,0.012912473917161616,90.01000478316327,37.175801179846935,5.030074139030612,5.826430963010204,1
V0158.jpg,val,3704182,50640,0.01367103452259806,99.70450015943878,50.40951849489796,15.248007015306122,5.835239955357143,1
V0159.jpg,val,3704128,45280,0.012224199595691017,82.28948102678571,40.80966996173469,11.890066964285714,5.814194036989796,1
V0160.jpg,val,3700253,53024,0.014329830960203445,98.85584741709184,47.69830197704081,10.368443080357142,5.796037946428571,1
V0161.jpg,val,3715606,41779,0.01124419542868344,108.9463887117347,57.72349330357143,20.130978954081634,5.701271524234694,1
V0162.jpg,val,3704287,52103,0.01406559480946966,91.74910315688776,43.705695950255105,5.269252232142857,5.8706353635204085,1
V0163.jpg,val,3723728,34758,0.009334194119439086,90.90094866071429,44.52963568239796,13.29848931760204,5.691127232142857,1
V0164.jpg,val,3701053,55125,0.014894409780131521,91.89018654336735,44.88462611607143,11.786053093112244,5.832987882653061,1
V0165.jpg,val,3707359,46809,0.012625969052359746,101.78288424744898,49.31694435586735,14.14323580994898,5.750139508928571,1
V0166.jpg,val,3690533,52405,0.014199845930109771,115.03685028698979,57.31034757653061,16.84050143494898,5.754145408163265,1
V0167.jpg,val,3718111,32721,0.008800436565769877,99.34468670280613,49.42406728316327,17.961475605867346,5.732840401785714,1
V0168.jpg,val,3720969,32736,0.00879770833887388,101.20870535714286,56.77359693877551,27.63608099489796,5.638253348214286,1
V0169.jpg,val,3692051,64859,0.01756720045307674,78.2481465242347,28.5218431122449,2.320830676020408,5.813038105867347,1
V0170.jpg,val,3721488,37612,0.010106710004167659,111.01987005739795,51.82330197704081,9.845165019132653,5.704639668367347,1
V0171.jpg,val,3687558,66155,0.017940056807237217,117.7894212372449,57.46968670280612,8.82942044005102,5.854751275510204,1
V0172.jpg,val,3717180,41182,0.011078828574346392,110.3719706632653,55.78374123086735,18.534658003826532,5.662727200255102,1
V0173.jpg,val,3701665,42203,0.0114010857276357,92.2041015625,48.70248724489796,18.822444993622447,5.842534279336735,1
V0174.jpg,val,3728969,25625,0.006871872627526035,94.21743463010205,47.495037468112244,15.229930644132653,5.7016900510204085,1
V0175.jpg,val,3694910,45602,0.012341843238397597,137.9187858737245,76.23307955994898,31.932099011479593,5.800562021683674,1
V0176.jpg,val,3706728,52674,0.014210376375063342,89.30303332270408,41.75344786352041,5.395428093112245,5.805863360969388,1
V0177.jpg,val,3690113,55649,0.015080567993442186,103.34183673469387,52.47181919642857,12.306441326530612,5.844308035714286,1
V0178.jpg,val,3709460,47623,0.012838256781307027,122.6732102997449,46.029177295918366,6.648696588010204,5.565031090561225,1
V0179.jpg,val,3684247,62032,0.016837090455657063,118.60198102678571,65.46661750637755,28.002232142857142,5.693698182397959,1
V0180.jpg,val,3695035,55274,0.014958992269351995,115.47973134566327,65.07224569515306,28.075992506377553,5.777004942602041,1
V0181.jpg,val,3705143,43409,0.011715877092999727,119.66595583545919,70.34394929846938,38.78246572066327,5.7671197385204085,1
V0182.jpg,val,3692865,54882,0.014861631822442775,98.50703523596938,44.95623405612245,7.958286830357143,5.752570950255102,1
V0183.jpg,val,3717902,40938,0.011011048704346965,85.01528619260205,42.45874521683673,12.216796875,5.734036192602041,1
V0184.jpg,val,3707047,52121,0.014059978198276403,97.32487643494898,51.65543287627551,20.8148118622449,5.713687818877551,1
V0185.jpg,val,3689906,60996,0.016530502403037765,95.51520647321429,41.19150589923469,4.12370455994898,5.819614955357143,1
V0186.jpg,val,3699728,50422,0.013628569451588433,64.64361447704081,28.502710459183675,2.0100845025510203,5.911352040816326,1
V0187.jpg,val,3713395,40853,0.011001522865191826,99.41121253188776,44.16880580357143,7.526147959183674,5.608119419642857,1
V0188.jpg,val,3701279,37673,0.010178373475760628,92.447265625,39.21815210459184,5.758529974489796,5.679607780612245,1
V0189.jpg,val,3708546,45165,0.012178627418936647,75.73080755739795,34.18476961096939,6.76692044005102,5.887615593112245,1
V0190.jpg,val,3705395,47854,0.012914682510228218,103.03995934311224,58.698939732142854,22.244359853316325,5.752371651785714,1
V0191.jpg,val,3716899,37541,0.010100086120174346,91.45673230229592,44.99135044642857,15.88901068239796,5.55695950255102,1
V0192.jpg,val,3717007,41324,0.011117546994124273,89.23911830357143,44.221599968112244,13.730528539540817,5.75308912627551,1
V0193.jpg,val,3708550,45154,0.01217564816437363,94.74505739795919,45.7958984375,14.063376913265307,5.834123883928571,1
V0194.jpg,val,3705802,34903,0.009418474057704806,87.93732063137755,45.342893016581634,16.890485491071427,5.678073182397959,1
V0195.jpg,val,3725639,25051,0.0067239472208642,82.71215322066327,40.199976084183675,10.61264349489796,5.759466677295919,1
V0196.jpg,val,3688625,54210,0.014696533261035021,103.52329799107143,54.842354910714285,20.53908242984694,5.6616111288265305,1
V0197.jpg,val,3720335,33104,0.00889812342167872,101.35028698979592,54.67625956632653,19.150251116071427,5.669782366071429,1
V0198.jpg,val,3697594,47558,0.01286187720987949,97.49561543367346,51.3701171875,17.5257493622449,5.743722098214286,1
V0199.jpg,val,3682630,45852,0.012450884286498386,88.44549186862245,48.5041653380102,20.246890943877553,5.770368303571429,1
V0200.jpg,val,3726449,31213,0.008376070623800734,83.52435427295919,42.4528659119898,15.139249840561224,5.775211256377551,1
V0201.jpg,val,3704937,48312,0.013039897844413268,94.50358737244898,44.4445950255102,9.216079400510203,5.7095025510204085,1
V0202.jpg,val,3709405,43892,0.011832625448013407,91.80642139668367,44.84941007653061,13.017877072704081,5.731246014030612,1
V0203.jpg,val,3715971,36959,0.009945987199574501,137.48294005102042,70.33065609056122,30.320252710459183,5.600845025510204,1
V0204.jpg,val,3728203,24797,0.006651193617942304,112.5562818877551,44.87637515943877,5.348074776785714,5.552614795918367,1
V0205.jpg,val,3719513,31756,0.008537676841025011,89.99071269132654,43.75484295280612,7.422054368622449,5.656030771683674,1
V0206.jpg,val,3710658,40249,0.0108468632786932,86.16852678571429,46.501873405612244,17.136320153061224,5.827726403061225,1
V0207.jpg,val,3703840,51686,0.013954706466798255,91.90170599489795,44.41187021683673,12.325235172193878,5.6469427614795915,1
V0208.jpg,val,3719626,37475,0.010074937641577386,73.75057796556122,39.60433274872449,15.133390465561224,5.802036830357143,1
V0209.jpg,val,3689861,56836,0.015403290259439205,119.38881138392857,67.51345264668367,20.621253188775512,5.824976084183674,1
V0210.jpg,val,3705592,50069,0.013511741173876263,133.58801020408163,69.66619499362245,19.361188616071427,5.757553411989796,1
V0211.jpg,val,3712349,43032,0.011591582580190713,73.18309550382654,38.20294563137755,9.315987723214286,5.830137914540816,1
V0212.jpg,val,3697121,53280,0.01441121348205417,113.74605389030613,50.09139827806123,8.541932397959183,5.761977838010204,1
V0213.jpg,val,3711885,43376,0.011685706857833236,100.44196428571429,50.35028698979592,8.149214764030612,5.831991390306122,1
V0214.jpg,val,3712247,45355,0.012217667628255283,92.9715800382653,46.364955357142854,7.357521524234694,5.804547991071429,1
V0215.jpg,val,3686136,63049,0.0171043607723597,119.71946747448979,54.394212372448976,11.54426419005102,5.719766422193878,1
V0216.jpg,val,3708825,46758,0.012607227356369577,139.78182796556123,77.17709661989795,25.937001753826532,5.7289939413265305,1
V0217.jpg,val,3710994,42648,0.011492338710326266,122.59412866709184,67.28685028698979,20.482282366071427,5.650829081632653,1
V0218.jpg,val,3709974,45051,0.01214321178530843,95.44527264030613,43.13691804846939,6.087213010204081,5.810945471938775,1
V0219.jpg,val,3709040,48282,0.013017384552333484,89.30084103954081,45.91812818877551,12.647819674744898,5.679827008928571,1
V0220.jpg,val,3710475,41814,0.011269177126914677,122.17440609056122,71.34903140943878,36.29795121173469,5.647022480867347,1
V0221.jpg,val,3710496,45477,0.012256312902638285,123.09954958545919,68.59109933035714,33.66778938137755,5.710080516581633,1
V0222.jpg,val,3708218,43515,0.011734746986285129,96.26032366071429,49.30743781887755,19.686802455357142,5.731564891581633,1
V0223.jpg,val,3715880,41746,0.011234485505449253,101.12956393494898,54.617107780612244,22.879065688775512,5.821926817602041,1
V0224.jpg,val,3716196,42797,0.01151634628528433,79.04007892219387,40.79336734693877,9.818897480867347,5.848413584183674,1
V0225.jpg,val,3714317,44302,0.011927361073378518,101.44449537627551,47.24615353954081,14.634725765306122,5.697146045918367,1
V0226.jpg,val,3711754,37489,0.010100076675337294,102.58960459183673,53.00546077806123,13.545838647959183,5.740055006377551,1
V0227.jpg,val,3708222,42071,0.011345329378874473,84.1635443239796,35.84857302295919,3.7985889668367347,5.839425223214286,1
V0228.jpg,val,3699291,50308,0.013599362688684509,84.47991071428571,33.55279416454081,2.5745376275510203,5.839923469387755,1
V0229.jpg,val,3713712,34735,0.009353175475101637,106.19086814413265,50.56407445790816,13.336077008928571,5.642498405612245,1
V0230.jpg,val,3712371,36985,0.009962635738720629,85.96414620535714,43.22805723852041,13.007134885204081,5.782944036989796,1
V0231.jpg,val,3699462,56163,0.015181396646319066,108.90336017219387,54.70834661989796,10.668168048469388,5.822903380102041,1
